brand,model,price,link,stock_status,vendor
Taurus,"G3C Compact Pistol - Tungsten/Black | 9mm | 3.2"" Barrel | 12rd",$249.99,https://www.2ndamendmentwholesale.com/taurus-g3c-compact-pistol-tungsten-black-3-2-barrel-12rd,In Stock,Second Amendment Wholesale
Angstadt,"Arms MDP-9 Billet Aluminum AR Pistol - Black | 9mm | 6"" Barrel | Rear Picatinny Rail | Accepts Glock Mags","$1,995.00",https://www.2ndamendmentwholesale.com/angstadt-arms-mdp-9-billet-aluminum-ar-pistol-black-9mm-6-barrel-rear-picatinny-rail-accepts-glock-mags,In Stock,Second Amendment Wholesale
KE,Arms KP-15 Polymer Complete AR15 Lower Receiver - Black | SLT Trigger & Ambidextrous Controls | Integral Buttstock & Pistol Grip,$299.99,https://www.2ndamendmentwholesale.com/ke-arms-kp-15-polymer-complete-ar15-lower-receiver-black-slt-trigger-ambidextrous-controls-integral-buttstock-pistol-grip,In Stock,Second Amendment Wholesale
GLFA,"AR15 Rifle - White (Saved By The Splatter) | .223 Wylde | 16"" Heavy Barrel | 15.25"" M-LOK Handguard",$614.95,https://www.2ndamendmentwholesale.com/glfa-ar15-rifle-white-saved-by-the-splatter-223-wylde-16-heavy-barrel-15-25-m-lok-handguard,In Stock,Second Amendment Wholesale
Standard,"Manufacturing SKO-12 Mini Semi-Auto Shotgun - Black | 12ga | 14.75"" Barrel | 2rd | Forward Vertical Grip Included",$599.99,https://www.2ndamendmentwholesale.com/standard-manufacturing-sko-12-mini-semi-auto-shotgun-black-12ga-14-75-barrel-2rd-forward-vertical-grip-included,In Stock,Second Amendment Wholesale
Century,"Arms AP5 Pistol - Black | 9mm | 8.9"" Barrel | 3 x 30rd Mags | Riton Optic Package | Desert Backpack","$1,899.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-pistol-black-9mm-8-9-barrel-3-x-30rd-mags-riton-optic-package-desert-backpack,In Stock,Second Amendment Wholesale
Taurus,"GX4 Micro-Compact Pistol - Black / Tungsten | 9mm | 3"" Barrel | 11rd",$289.99,https://www.2ndamendmentwholesale.com/taurus-gx4-micro-compact-pistol-black-tungsten-9mm-3-barrel-11rd,In Stock,Second Amendment Wholesale
Bushmaster,"QRC Pro AR15 Rifle - Black | 5.56NATO | 16"" Barrel | B5 Handguard, Buttstock & Pistol Grip | A2 Flash Hider",$733.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-pro-ar15-rifle-black-5-56nato-16-barrel-b5-handguard-buttstock-pistol-grip-a2-flash-hider,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Black | 9mm | 3.1"" Barrel | 10rd | No External Safety | Red Dot Ready",$205.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-black-9mm-3-1-barrel-10rd-no-external-safety-red-dot-ready,In Stock,Second Amendment Wholesale
Bersa,"Thunder 380 Pistol - Duo-Tone | .380 ACP | 3.5"" Barrel | 8rd",$229.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-pistol-duo-tone-380-acp-3-5-barrel-8rd,In Stock,Second Amendment Wholesale
Bersa,"BPCC Pistol - Black | 9mm | 3.3"" Barrel | 8rd",$249.99,https://www.2ndamendmentwholesale.com/bersa-bpcc-pistol-black-9mm-3-3-barrel-8rd,In Stock,Second Amendment Wholesale
Kalashnikov,USA KS-12TSF Tactical Semi-Auto 12ga Shotgun - FDE | 10rd mag | Side-folding Collapsible Stock,$799.99,https://www.2ndamendmentwholesale.com/kalashnikov-usa-ks-12tsf-tactical-semi-auto-12ga-shotgun-fde-10rd-mag-side-folding-collapsible-stock,In Stock,Second Amendment Wholesale
Steyr,"Arms HS .50 Rifle - Black | .50 BMG | 33"" Barrel | Single Shot","$5,729.00",https://www.2ndamendmentwholesale.com/steyr-arms-hs-50-rifle-black-50-bmg-33-barrel-single-shot,In Stock,Second Amendment Wholesale
Steyr,"Arms Scout Rifle - Black | .308 Win | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-black-308-win-19-barrel,In Stock,Second Amendment Wholesale
Battle,"Arms Development Forged WORKHORSE AR15 SBR - Grey | 5.56NATO | 10.5"" Barrel | 9.5"" M-LOK Free-Float Rail | Ambi Charging Handle | B5 Stock | Nickel Teflon Trigger",$999.99,https://www.2ndamendmentwholesale.com/battle-arms-development-forged-workhorse-ar15-sbr-grey-5-56nato-10-5-barrel-9-5-m-lok-free-float-rail-ambi-charging-handle-b5-stock-nickel-teflon-trigger,In Stock,Second Amendment Wholesale
Taurus,"TH Full Size Pistol - Black | 9mm | 4.2"" Barrel | 17rd",$264.99,https://www.2ndamendmentwholesale.com/taurus-th-full-size-pistol-black-9mm-4-2-barrel-17rd,In Stock,Second Amendment Wholesale
Rossi,"Semi-Auto Rimfire Rifle - Teal | .22 LR | 18"" Barrel | 10 rd | Polymer Stock",$114.99,https://www.2ndamendmentwholesale.com/rossi-semi-auto-rimfire-rifle-teal-22-lr-18-barrel-10-rd-polymer-stock,In Stock,Second Amendment Wholesale
Polymer,"80 PFS9 Pistol - Black | 9mm | 4"" Barrel | 17rd",$439.99,https://www.2ndamendmentwholesale.com/polymer-80-pfs9-pistol-black-9mm-4-barrel-17rd,In Stock,Second Amendment Wholesale
ATI,"MILSPORT Forged Aluminum AR Rifle - Black | 300BLK | 16"" barrel | 13"" M-LOK Rail | RGR Stock | Aluminum Receivers",$419.99,https://www.2ndamendmentwholesale.com/ati-milsport-forged-aluminum-ar-rifle-black-300blk-16-barrel-13-m-lok-rail-rgr-stock-aluminum-receivers,In Stock,Second Amendment Wholesale
Taurus,"G3 Full Size Pistol - Stainless | 9mm | 4"" Barrel | 17rd",$249.99,https://www.2ndamendmentwholesale.com/taurus-g3-full-size-pistol-stainless-9mm-4-barrel-17rd,In Stock,Second Amendment Wholesale
Heritage,"Rough Rider Revolver - Black | .22 LR / 22 WMR | 16"" Barrel | 6rd | Cocobolo Wood Grips",$179.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-22-wmr-16-barrel-6rd-cocobolo-wood-grips,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Black / Orange | 9mm | 3.1"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-black-orange-9mm-3-1-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
Shadow,"Systems MR920 Combat Pistol - FDE | 9mm | 4"" Spiral Fluted Match Barrel | 15rd | Tritium Sights",$639.20,https://www.2ndamendmentwholesale.com/shadow-systems-mr920-combat-pistol-fde-9mm-4-spiral-fluted-match-barrel-15rd-tritium-sights,In Stock,Second Amendment Wholesale
Century,"Arms VSKA AK-47 Rifle - Red Wood | 7.62x39 | 16.5"" Barrel | Russian Red Wood Stock & Handguard | Chevron Brake",$779.99,https://www.2ndamendmentwholesale.com/century-arms-vska-ak-47-rifle-red-wood-7-62x39-16-25-barrel-russian-red-wood-stock-handguard-chevron-brake,In Stock,Second Amendment Wholesale
Century,"Arms AP5 Pistol - Black | 9mm | 8.9"" Barrel | 2 x 30rd Mags | Shield SMS2 Optic","$1,699.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-pistol-black-9mm-8-9-barrel-2-x-30rd-mags-shield-sms2-optic,In Stock,Second Amendment Wholesale
Taurus,"G3C T.O.R.O. Compact Pistol - Black | 9mm | 3.2"" Barrel | 12rd | Optic Ready",$299.99,https://www.2ndamendmentwholesale.com/taurus-g3c-t-o-r-o-compact-pistol-black-9mm-3-2-barrel-12rd-optic-ready,In Stock,Second Amendment Wholesale
Rossi,"Tuffy Single Shot Shotgun - Tan | .410 Ga. | 18.5"" Barrel | Bead Sight",$139.99,https://www.2ndamendmentwholesale.com/rossi-tuffy-single-shot-shotgun-tan-410-ga-18-5-barrel-bead-sight,In Stock,Second Amendment Wholesale
ATI,"GALEO Pistol - Black | 5.56x45 | 13"" Barrel | 1:7 Twist | 30rd",$949.99,https://www.2ndamendmentwholesale.com/ati-galeo-pistol-black-5-56x45-13-barrel-1-7-twist-tf-blade-30rd,In Stock,Second Amendment Wholesale
Kel-Tec,"CMR-30 Carbine - Tan | .22WMR | 16"" Barrel",$619.99,https://www.2ndamendmentwholesale.com/kel-tec-cmr-30-carbine-tan-22wmr-16-barrel,In Stock,Second Amendment Wholesale
Grand,"Power Stribog SP9A3S Pistol - Black | 9mm | 5"" Threaded Barrel | 30rd | Folding SBT Brace",$949.99,https://www.2ndamendmentwholesale.com/grand-power-stribog-sp9a3s-pistol-black-9mm-5-threaded-barrel-30rd-folding-sbt-brace,In Stock,Second Amendment Wholesale
Grand,"Power Stribog SP9A3G Pistol - Black | 9mm | 8"" Threaded Barrel | 30rd | Utilizes Glock Style Mags | Folding SBT Brace",$989.99,https://www.2ndamendmentwholesale.com/grand-power-stribog-sp9a3g-pistol-black-9mm-8-threaded-barrel-30rd-utilizes-glock-style-mags-folding-sbt-brace,In Stock,Second Amendment Wholesale
Bushmaster,"QRC AR15 Rifle - Black | 5.56NATO | 16"" Barrel | A2 Handguard | A2 Flash Hider | M4 Collapsible Stock",$686.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-ar15-rifle-black-5-56nato-16-barrel-a2-handguard-a2-flash-hider-m4-collapsible-stock,In Stock,Second Amendment Wholesale
CANIK,"TP9DA Pistol - Black | 9mm | 4.07"" Barrel | 2 - 18rd Mag | Full Accessory Kit",$319.99,https://www.2ndamendmentwholesale.com/canik-tp9da-pistol-black-9mm-4-07-barrel-2-18rd-mag-full-accessory-kit,In Stock,Second Amendment Wholesale
Steyr,"Arms Scout Rifle - Green | 6.5 Creedmor | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-green-6-5-creedmor-19-barrel,In Stock,Second Amendment Wholesale
R,"Guns TRR15 Forged M4 AR15 Rifle - OD | 5.56NATO | 16"" Govt. Profile Barrel | A2 Handguard & Grip | A2 Front Sight & Flash Hider",$699.99,https://www.2ndamendmentwholesale.com/r-guns-trr15-forged-m4-ar15-rifle-od-5-56nato-16-govt-profile-barrel-a2-handguard-grip-a2-front-sight-flash-hider,In Stock,Second Amendment Wholesale
Shadow,"Systems DR920 Elite Pistol - FDE | 9mm | 5"" Spiral Fluted Match Barrel (Threaded) | 17rd | Tritium Sights | W/ Optic Cut | Weight-Optimizing Window Cut",$807.20,https://www.2ndamendmentwholesale.com/shadow-systems-dr920-elite-pistol-fde-9mm-5-spiral-fluted-match-barrel-threaded-17rd-tritium-sights-w-optic-cut-weight-optimizing-window-cut,In Stock,Second Amendment Wholesale
Heritage,"Barkeep Revolver - Simulated Case Hardened | .22 LR | 3.6"" Barrel | 6rd | US Flag Grips",$139.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-simulated-case-hardened-22-lr-3-6-barrel-6rd-us-flag-grips,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Stainless / FDE | 9mm | 3.1"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-stainless-fde-9mm-3-1-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Stainless / Orange | 9mm | 3.1"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-stainless-orange-9mm-3-1-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
Bersa,"Thunder 380 Pistol - Black / Nickel | .380 ACP | 3.5"" Barrel | 8rd",$239.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-pistol-black-nickle-380-acp-3-5-barrel-8rd,In Stock,Second Amendment Wholesale
CZ,"457 American Rifle - Turkish Walnut | .17HMR | 24.8"" Barrel | 5rd",$459.99,https://www.2ndamendmentwholesale.com/cz-457-american-rifle-turkish-walnut-17hmr-24-8-barrel-5rd,In Stock,Second Amendment Wholesale
Bersa,"Thunder 380 Plus Pistol - Black | .380 ACP | 3.5"" Barrel | 15rd",$279.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-plus-pistol-black-380-acp-3-5-barrel-15rd,In Stock,Second Amendment Wholesale
CZ,"Redhead Premier O/U Shotgun - Turkish Walnut | 20ga | 26"" Barrel | 3"" Chambering",$859.99,https://www.2ndamendmentwholesale.com/cz-redhead-premier-o-u-shotgun-turkish-walnut-20ga-26-barrel-3-chambering,In Stock,Second Amendment Wholesale
Battle,"Arms Development WORKHORSE DEFENSE AR Pistol - Combat Grey | 5.56NATO | 10.5"" Barrel | 9.5"" M-LOK Rail | Ambi Charging Handle | Nickel Teflon Trigger | GHW Tailhook MOD 2 Brace Bundled w/ ONE Case PMC X-TAC 5.56NATO Rifle Ammo - 62 Grain | LAP","$1,649.99",https://www.2ndamendmentwholesale.com/sale/triple-allocation-points/battle-arms-development-workhorse-defense-ar-pistol-combat-grey-5-56nato-10-5-barrel-9-5-m-lok-rail-ambi-charging-handle-nickel-teflon-trigger-ghw-tailhook-mod-2-brace-bundled-w-one-case-pmc-x-tac-5-56nato-rifle-ammo-62-grain,In Stock,Second Amendment Wholesale
FosTech,"Stealth Lightning AR15 Rifle - OD Green | 5.56NATO | 16"" Faxon Barrel | Mach-2 13"" M-LOK Rail | Nickel Boron Low Mass BCG | FosTech Tomahawk Stock | Installed Echo AR-II Trigger","$1,639.99",https://www.2ndamendmentwholesale.com/fostech-stealth-lightning-ar15-rifle-od-green-5-56nato-16-faxon-barrel-mach-2-13-m-lok-rail-nickel-boron-low-mass-bcg-fostech-tomahawk-stock-installed-echo-ar-ii-trigger,In Stock,Second Amendment Wholesale
Steyr,"Arms SSG 08 Rifle - Black | .308 Win | 20"" Barrel","$4,121.00",https://www.2ndamendmentwholesale.com/steyr-arms-ssg-08-rifle-black-308-win-20-barrel,In Stock,Second Amendment Wholesale
Steyr,"Arms Scout Rifle - Black | 6.5 Creedmor | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-black-6-5-creedmor-19-barrel,In Stock,Second Amendment Wholesale
Standard,"Manufacturing SKO-12 Shorty Semi-Auto Shotgun - Black | 12ga | 18 7/8"" Barrel | 2rd | Forward Vertical Grip Included",$599.99,https://www.2ndamendmentwholesale.com/standard-manufacturing-sko-12-shorty-semi-auto-shotgun-black-12ga-18-7-8-barrel-2rd-forward-vertical-grip-included,In Stock,Second Amendment Wholesale
Century,"Arms AP5-M Pistol - Black | 9mm | 4.6"" Barrel | 2 x 30rd Mags | Shield SMS2 Optic","$1,699.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-m-pistol-black-9mm-4-6-barrel-2-x-30rd-mags-shield-sms2-optic,In Stock,Second Amendment Wholesale
CZ,"Drake O/U Shotgun - Turkish Walnut | .410ga | 28"" Barrel | 3"" Chambering",$619.99,https://www.2ndamendmentwholesale.com/cz-drake-o-u-shotgun-turkish-walnut-410ga-28-barrel-3-chambering,In Stock,Second Amendment Wholesale
CZ,"Reaper Magnum O/U Shotgun - Camo | 12ga | 26"" Barrel | 3 1/2"" Chambering",$879.99,https://www.2ndamendmentwholesale.com/cz-reaper-magnum-o-u-shotgun-camo-12ga-26-barrel-3-1-2-chambering,In Stock,Second Amendment Wholesale
Polymer,"80 PFS9 Pistol - FDE | 9mm | 4"" Barrel | 17rd",$439.99,https://www.2ndamendmentwholesale.com/polymer-80-pfs9-pistol-fde-9mm-4-barrel-17rd,In Stock,Second Amendment Wholesale
Rock,"Island Armory TPAS Pump Shotgun - Black | 12ga | 18.5"" Barrel | 5rd",$419.99,https://www.2ndamendmentwholesale.com/rock-island-armory-tpas-pump-shotgun-black-12ga-18-5-barrel-5rd,In Stock,Second Amendment Wholesale
Rock,"Island Armory All Gen Pump Shotgun - Black | .410ga | 26"" Barrel | 5rd",$219.99,https://www.2ndamendmentwholesale.com/rock-island-armory-all-gen-pump-shotgun-black-410ga-26-barrel-5rd,In Stock,Second Amendment Wholesale
Kel-Tec,"P-50 Pistol - Black | 5.7x28 | 9.6"" Threaded Barrel | 50rd",$899.99,https://www.2ndamendmentwholesale.com/kel-tec-p-50-pistol-black-5-7x28-9-6-threaded-barrel-50rd,In Stock,Second Amendment Wholesale
CANIK,"METE SFT Pistol - Black | 9mm | 4.46"" Barrel | 1 - 20rd & 1 - 18rd Mag | Full Accessory Kit | Includes MeCanik MO1 Optic",$549.99,https://www.2ndamendmentwholesale.com/canik-mete-sft-pistol-black-9mm-4-46-barrel-1-20rd-1-18rd-mag-full-accessory-kit-includes-mecanik-mo1-optic,In Stock,Second Amendment Wholesale
Battle,"Arms Development Forged WORKHORSE AR15 Rifle - Black | 5.56NATO | 16"" Barrel | 15"" M-LOK Free-Float Rail | Mil-Spec Charging Handle | B5 Stock | Nickel Teflon Trigger Bundled w/ ONE Case PMC X-TAC 5.56NATO Rifle Ammo - 62 Grain | LAP","$1,299.99",https://www.2ndamendmentwholesale.com/battle-arms-development-forged-workhorse-ar15-rifle-black-5-56nato-16-barrel-15-m-lok-free-float-rail-mil-spec-charging-handle-b5-stock-nickel-teflon-trigger-bundled-w-one-case-pmc-x-tac-5-56nato-rifle-ammo-62-grain-lap,In Stock,Second Amendment Wholesale
FosTech,"Stealth Raptor AR15 Rifle - Tungsten | 5.56NATO | 16"" Faxon Barrel | Mach-1 16"" M-LOK Rail | Nickel Boron Low Mass BCG | FosTech Tomahawk Stock | Installed Echo AR-II Trigger","$1,679.99",https://www.2ndamendmentwholesale.com/fostech-stealth-raptor-ar15-rifle-tungsten-5-56nato-16-faxon-barrel-mach-1-16-m-lok-rail-nickel-boron-low-mass-bcg-fostech-tomahawk-stock-installed-echo-ar-ii-trigger,In Stock,Second Amendment Wholesale
CZ,"P-07 Pistol - OD Green | 9mm | 3.75"" Barrel | 15rd",$499.99,https://www.2ndamendmentwholesale.com/cz-p-07-pistol-od-green-9mm-3-75-barrel-15rd,In Stock,Second Amendment Wholesale
Bushmaster,"QRC Pro-CA AR15 Rifle - Black | 5.56NATO | 16"" Barrel | B5 Handguard, Buttstock & Pistol Grip | A2 Flash Hider | Fixed 10rd Mag | CA Compliant",$740.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-pro-ca-ar15-rifle-black-5-56nato-16-barrel-b5-handguard-buttstock-pistol-grip-a2-flash-hider-fixed-10rd-mag-ca-compliant,In Stock,Second Amendment Wholesale
Bushmaster,"Bravo Zulu AR SBR - Black | 5.56NATO | 11.5"" Barrel | 10"" BFI Free Float M-LOK Rail | THRIL Buttstock, Pistol Grip & Mag | Snake Charmer Muzzle Brake","$1,169.99",https://www.2ndamendmentwholesale.com/bushmaster-bravo-zulu-ar-sbr-black-5-56nato-11-5-barrel-10-bfi-free-float-m-lok-rail-thril-buttstock-pistol-grip-mag-snake-charmer-muzzle-brake,In Stock,Second Amendment Wholesale
Century,"Arms WASR-M AK-47 Rifle - Black | 9mm | 16.25"" Barrel | Polymer Furniture",$709.99,https://www.2ndamendmentwholesale.com/century-arms-wasr-m-ak-47-rifle-black-9mm-16-25-barrel-polymer-furniture,In Stock,Second Amendment Wholesale
Diamondback,"DBAM29 Sub-Compact Pistol - FDE | 9mm | 3.5"" Barrel",$295.00,https://www.2ndamendmentwholesale.com/diamondback-dbam29-sub-compact-pistol-fde-9mm-3-5-barrel,In Stock,Second Amendment Wholesale
Bushmaster,"450 Bravo Zulu AR Rifle - Black | .450 Bushmaster | 16"" barrel | 14"" BFI Free Float M-LOK Rail | THRiL Buttstock & Pistol Grip | Snake Charmer Muzzle Brake | DM2S 2 Stage Trigger","$1,013.99",https://www.2ndamendmentwholesale.com/bushmaster-450-bravo-zulu-ar-rifle-black-450-bushmaster,In Stock,Second Amendment Wholesale
Taurus,"G3 Full Size Pistol - Tan | 9mm | 4"" Barrel | 17rd",$249.99,https://www.2ndamendmentwholesale.com/taurus-g3-full-size-pistol-tan-9mm-4-barrel-17rd,In Stock,Second Amendment Wholesale
Heritage,"Barkeep Revolver - Black | .22 LR | 2.68"" Barrel | 6rd | Poly Grips",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-2-68-barrel-6rd-poly-grips,In Stock,Second Amendment Wholesale
Rossi,"Semi-Auto Rimfire Rifle - Tan | .22 LR | 18"" Barrel | 10 rd | Polymer Stock",$114.99,https://www.2ndamendmentwholesale.com/rossi-semi-auto-rimfire-rifle-tan-22-lr-18-barrel-10-rd-polymer-stock,In Stock,Second Amendment Wholesale
Rossi,"Bolt Action Rimfire Rifle - Black | .22 LR | 18.5"" Barrel | 10rd | Polymer Stock | Fiber Optic Sight",$139.99,https://www.2ndamendmentwholesale.com/rossi-bolt-action-rimfire-rifle-black-22-lr-18-5-barrel-10rd-polymer-stock-fiber-optic-sight,In Stock,Second Amendment Wholesale
SCCY,"CPX-3 Sub-Compact Pistol - Stainless / Purple | .380 Auto | 3"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-3-sub-compact-pistol-stainless-purple-380-auto-3-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-3 Sub-Compact Pistol - Stainless / White | .380 Auto | 3"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-3-sub-compact-pistol-stainless-white-380-auto-3-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-1 Gen 3 Sub-Compact Pistol - Stainless / Pink | 9mm | 3.1"" Barrel | 10rd | Ambidextrous Safety | Red Dot Ready",$216.00,https://www.2ndamendmentwholesale.com/sccy-cpx-1-gen-3-sub-compact-pistol-stainless-pink-9mm-3-1-barrel-10rd-ambidextrous-safety-red-dot-ready,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Stainless / Pink | 9mm | 3.1"" Barrel | 10rd | No External Safety | Red Dot Ready",$205.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-stainless-pink-9mm-3-1-barrel-10rd-no-external-safety-red-dot-ready,In Stock,Second Amendment Wholesale
SCCY,"CPX-2 Gen 3 Sub-Compact Pistol - Stainless / Gray | 9mm | 3.1"" Barrel | 10rd | No External Safety | Red Dot Ready",$205.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-stainless-gray-9mm-3-1-barrel-10rd-no-external-safety-red-dot-ready,In Stock,Second Amendment Wholesale
Heritage,"Rough Rider Revolver - Black | .22 LR | 6.5"" Barrel | 6rd | ""Freedom Since 1776"" Grips",$129.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-6-5-barrel-6rd-freedom-since-1776-grips,In Stock,Second Amendment Wholesale
Kel-Tec,"RDB Bullpup Rifle - OD Green | 5.56NATO | 20"" Barrel",$999.99,https://www.2ndamendmentwholesale.com/kel-tec-rdb-bullpup-rifle-od-green-5-56nato-20-barrel,In Stock,Second Amendment Wholesale
CANIK,"SFx RIVAL Pistol - Rival Dark Side | 9mm | 5"" Barrel | 2 - 18rd Mag | Includes MeCanik MO1 Optic",$689.99,https://www.2ndamendmentwholesale.com/canik-sfx-rival-pistol-rival-dark-side-9mm-5-barrel-2-18rd-mag-includes-mecanik-mo1-optic,In Stock,Second Amendment Wholesale
FosTech,"Tech-15 Guardian AR15 Rifle - Black | 5.56NATO | 16"" Barrel | Mach-1 16"" M-LOK Rail | FosTech Tomahawk Stock | Installed Echo AR-II Trigger","$1,199.99",https://www.2ndamendmentwholesale.com/fostech-tech-15-guardian-ar15-rifle-black-5-56nato-16-barrel-mach-1-16-m-lok-rail-fostech-tomahawk-stock-installed-echo-ar-ii-trigger,In Stock,Second Amendment Wholesale
FosTech,"Stealth Lightning AR15 Rifle - Tungsten | 5.56NATO | 16"" Faxon Barrel | Mach-2 13"" M-LOK Rail | Nickel Boron Low Mass BCG | FosTech Tomahawk Stock | Installed Echo AR-II Trigger","$1,639.99",https://www.2ndamendmentwholesale.com/fostech-stealth-lightning-ar15-rifle-tungsten-5-56nato-16-faxon-barrel-mach-2-13-m-lok-rail-nickel-boron-low-mass-bcg-fostech-tomahawk-stock-installed-echo-ar-ii-trigger,In Stock,Second Amendment Wholesale
ETS,Glock .40 cal. Mag inserts RRS- yellow | FITS Glock .40 cal. | 2 Pack,$4.99,https://www.2ndamendmentwholesale.com/ets-glock-40-cal-mag-inserts-rrs-yellow-fits-glock-40-cal-2-pack,In Stock,Second Amendment Wholesale
ETS,Glock .40 cal. Mag inserts RRS- red | FITS Glock .40 cal. | 2 Pack,$4.99,https://www.2ndamendmentwholesale.com/ets-glock-40-cal-mag-inserts-rrs-red-fits-glock-40-cal-2-pack,In Stock,Second Amendment Wholesale
CZ,"P-07 Pistol - Black | 9mm | 3.75"" Barrel | 10rd",$479.99,https://www.2ndamendmentwholesale.com/cz-p-07-pistol-black-9mm-3-75-barrel-10rd,In Stock,Second Amendment Wholesale
Silver,"Shadow Gilboa Carbine Rifle- Black | 5.56 NATO | 16"" Barrel | 1:7 Twist | Gas Impingement","$1,083.00",https://www.2ndamendmentwholesale.com/silver-shadow-gilboa-carbine-rifle-black-5-56-nato-16-barrel-1-7-twist-gas-impingement,In Stock,Second Amendment Wholesale
ETS,Glock .40 cal. Mag inserts RRS- orange | FITS Glock .40 cal. | 2 Pack,$4.99,https://www.2ndamendmentwholesale.com/ets-glock-40-cal-mag-inserts-rrs-orange-fits-glock-40-cal-2-pack,In Stock,Second Amendment Wholesale
CZ,"P-09 Pistol - Black | 9mm | 4.54"" Barrel | 10rd",$499.99,https://www.2ndamendmentwholesale.com/cz-p-09-pistol-black-9mm-4-54-barrel-10rd,In Stock,Second Amendment Wholesale
Heritage,"Barkeep Revolver - Black | .22 LR | 3.6"" Barrel | 6rd | Poly Grips",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-3-6-barrel-6rd-poly-grips,In Stock,Second Amendment Wholesale
Heritage,"Rough Rider Revolver - Black | .22 LR / .22 WMR | 9"" Barrel | 6rd | Cocobolo Wood Grips",$159.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-22-wmr-9-barrel-6rd-cocobolo-wood-grips-adjustable-sights,In Stock,Second Amendment Wholesale
SCCY,"CPX-1 Gen 3 Sub-Compact Pistol - Black / Gray | 9mm | 3.1"" Barrel | 10rd | Ambidextrous Safety",$199.00,https://www.2ndamendmentwholesale.com/sccy-cpx-1-gen-3-sub-compact-pistol-black-gray-9mm-3-1-barrel-10rd-ambidextrous-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-3 Sub-Compact Pistol - Black / SCCY Blue | .380 Auto | 3"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-3-sub-compact-pistol-black-sccy-blue-380-auto-3-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-3 Sub-Compact Pistol - Stainless / Pink | .380 Auto | 3"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-3-sub-compact-pistol-stainless-pink-380-auto-3-barrel-10rd-no-external-safety,In Stock,Second Amendment Wholesale
SCCY,"CPX-1 Gen 3 Sub-Compact Pistol - Black / FDE | 9mm | 3.1"" Barrel | 10rd | Ambidextrous Safety | Red Dot Ready",$216.00,https://www.2ndamendmentwholesale.com/sccy-cpx-1-gen-3-sub-compact-pistol-black-fde-9mm-3-1-barrel-10rd-ambidextrous-safety-red-dot-ready,In Stock,Second Amendment Wholesale
