firearm_type,price,link,stock_status
"Heritage Barkeep Revolver - Black | .22 LR | 2.68"" Barrel | 6rd",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-2-68-barrel-6rd,Add To Cart
"Steyr Arms AUG A3 M1 Rifle - Black | 5.56 NATO | 16"" CHF Barrel","$1,714.00",https://www.2ndamendmentwholesale.com/steyr-arms-aug-a3-m1-rifle-black-5-56-nato-16-chf-barrel,Add To Cart
"Century Arms VSKA Tactical MOE AK-47 Rifle - Black | 7.62x39 | 16.5"" Barrel | Magpul MOE AK Stock, Pistol Grip & Handguard | A2 Style Flash Hider",$649.99,https://www.2ndamendmentwholesale.com/century-arms-vska-tactical-moe-ak-47-rifle-black-7-62x39-16-5-barrel-magpul-moe-ak-stock-pistol-grip-handguard-a2-style-flash-hider,Add To Cart
"Taurus TH Full Size Pistol - Black | 9mm | 4.2"" Barrel | 17rd",$264.99,https://www.2ndamendmentwholesale.com/taurus-th-full-size-pistol-black-9mm-4-2-barrel-17rd,Add To Cart
"CZ P-10 F Pistol - Black | .45 ACP | 4.5"" Barrel | 13rd",$509.99,https://www.2ndamendmentwholesale.com/cz-p-10-f-pistol-black-45-acp-4-5-barrel-13rd,Add To Cart
"Standard Manufacturing SKO-12 Semi-Auto Shotgun - Black | 12ga | 18 7/8"" Barrel | 5rd | Polymer Furniture",$749.99,https://www.2ndamendmentwholesale.com/standard-manufacturing-sko-12-semi-auto-shotgun-black-12ga-18-7-8-barrel-5rd-polymer-furniture,Add To Cart
"Century Arms VSKA AK-47 Rifle - Black | 7.62x39 | 16.25"" Barrel | Polymer Stock and Fore-End",$579.99,https://www.2ndamendmentwholesale.com/century-arms-vska-ak-47-rifle-black-7-62x39-16-25-barrel-polymer-stock-and-fore-end,Add To Cart
KE Arms KE-15 Billet Flared Magwell Complete AR15 Lower - Black | Xtech Grip | DMR Trigger,$319.99,https://www.2ndamendmentwholesale.com/ke-arms-ke-15-billet-flared-magwell-complete-ar15-lower-black-mft-buttstock-xtech-grip-dmr-trigger,Add To Cart
"Heritage Barkeep Revolver - Simulated Case Hardened | .22 LR | 3.6"" Barrel | 6rd | Custom Scroll Wood Grips",$139.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-simulated-case-hardened-22-lr-3-6-barrel-6rd-custom-scroll-wood-grips,Add To Cart
"Rossi Semi-Auto Rimfire Rifle - OD Green | .22 WMR | 21"" Barrel | 10 rd | Polymer Stock",$239.99,https://www.2ndamendmentwholesale.com/rossi-semi-auto-rimfire-rifle-od-green-22-wmr-21-barrel-10-rd-polymer-stock,Add To Cart
"Rock Island Armory MERIVA 3-1 Combo Pump Shotgun - Chrome | 12ga | 18.5"" + 28"" Barrel | 4rd",$249.99,https://www.2ndamendmentwholesale.com/rock-island-armory-meriva-3-1-combo-pump-shotgun-chrome-12ga-18-5-28-barrel-4rd,Add To Cart
"Century Arms AP5 Pistol - Black | 9mm | 8.9"" Barrel | 2 x 30rd Mags | Shield SMS2 Optic","$1,699.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-pistol-black-9mm-8-9-barrel-2-x-30rd-mags-shield-sms2-optic,Add To Cart
"Century Arms AP5-P Pistol - Black | 9mm | 5.8"" Barrel | 2 x 30rd Mags | Shield SMS2 Optic","$1,699.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-p-pistol-black-9mm-5-8-barrel-2-x-30rd-mags-shield-sms2-optic,Add To Cart
Franklin Armory FAI-15 Forged Stripped Rifle Lower Receiver - Black,$59.99,https://www.2ndamendmentwholesale.com/franklin-armory-fai-15-forged-stripped-rifle-lower-receiver-black,Add To Cart
"ATI HGA AGAOGLU FXS-9 Pistol - Black | 9mm | 4.1"" Barrel | 10 RND",$269.99,https://www.2ndamendmentwholesale.com/ati-hga-agaoglu-fxs-9-pistol-black-9mm-4-1-barrel-10-rnd,Add To Cart
"IWI Jericho 941 Full Size Enhanced Pistol - OD Green | 9mm | 4.4"" Barrel",$429.00,https://www.2ndamendmentwholesale.com/iwi-jericho-941-full-size-enhanced-pistol-od-green-9mm-4-4-barrel,Add To Cart
"CZ P-10 S Pistol - Black | 9mm | 3.5"" Barrel | 10rd | Luminescent Sight | Czech-made",$509.99,https://www.2ndamendmentwholesale.com/cz-p-10-s-pistol-black-9mm-3-5-barrel-10rd-luminescent-sight-czech-made,Add To Cart
"Rock Island Armory GI Standard FS 1911 Pistol - Black | .45ACP | 5"" Barrel (Threaded) | 8rd",$399.99,https://www.2ndamendmentwholesale.com/rock-island-armory-gi-standard-fs-1911-pistol-black-45acp-5-barrel-threaded-8rd,Add To Cart
IWI Jericho 941 Mid Size Enhanced Pistol - OD Green |9mm | 3.8 Barrel,$429.00,https://www.2ndamendmentwholesale.com/iwi-jericho-941-mid-size-enhanced-pistol-od-green-9mm-3-8-barrel,Add To Cart
Bushmaster MUTA BM30 Suppressor,$467.99,https://www.2ndamendmentwholesale.com/bushmaster-muta-bm30-suppressor,Add To Cart
"Rossi Semi-Auto Rimfire Rifle - Brown | .22 WMR | 21"" Barrel | 10 rd | Polymer Stock",$239.99,https://www.2ndamendmentwholesale.com/rossi-semi-auto-rimfire-rifle-brown-22-wmr-21-barrel-10-rd-polymer-stock,Add To Cart
"SCCY CPX-2 Gen 3 Sub-Compact Pistol - Black / White | 9mm | 3.1"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-black-white-9mm-3-1-barrel-10rd-no-external-safety,Add To Cart
KE Arms KE-15 Billet Flared Magwell Complete AR15 Lower - Black | M4 Buttstock | Xtech Grip | SLT-1 Trigger | Ambi Selector & Mag Release,$419.99,https://www.2ndamendmentwholesale.com/ke-arms-ke-15-billet-flared-magwell-complete-ar15-lower-black-m4-buttstock-xtech-grip-slt-trigger-ambi,Add To Cart
Kalashnikov USA KS-12TSF Tactical Semi-Auto 12ga Shotgun - FDE | 10rd mag | Side-folding Collapsible Stock,$799.99,https://www.2ndamendmentwholesale.com/kalashnikov-usa-ks-12tsf-tactical-semi-auto-12ga-shotgun-fde-10rd-mag-side-folding-collapsible-stock,Add To Cart
"Bersa BPCC Pistol - Black | 9mm | 3.3"" Barrel | 8rd",$249.99,https://www.2ndamendmentwholesale.com/bersa-bpcc-pistol-black-9mm-3-3-barrel-8rd,Add To Cart
"Battle Arms Development Forged WORKHORSE AR15 SBR - Grey | 5.56NATO | 10.5"" Barrel | 9.5"" M-LOK Free-Float Rail | Ambi Charging Handle | B5 Stock | Nickel Teflon Trigger",$999.99,https://www.2ndamendmentwholesale.com/battle-arms-development-forged-workhorse-ar15-sbr-grey-5-56nato-10-5-barrel-9-5-m-lok-free-float-rail-ambi-charging-handle-b5-stock-nickel-teflon-trigger,Add To Cart
"Bushmaster QRC Pro AR15 Rifle - Black | 5.56NATO | 16"" Barrel | B5 Handguard, Buttstock & Pistol Grip | A2 Flash Hider | BFS III Trigger Equipped",$974.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-pro-ar15-rifle-black-5-56nato-16-barrel-bfs-iii-trigger-equipped,Add To Cart
"Standard Manufacturing 1911 Pistol - Blued Finish | .45ACP | 5"" Barrel | 7rd | Rosewood Grips | Custom Engraved","$1,329.99",https://www.2ndamendmentwholesale.com/standard-manufacturing-1911-pistol-blued-finish-45acp-5-barrel-7rd-rosewood-grips-custom-engraved,Add To Cart
"Franklin Armory M4-HTF R3 XTD AR Rifle - Black | 5.56NATO | 16"" Barrel | AURA XTD Compensator | Installed BSFIII Trigger",$999.99,https://www.2ndamendmentwholesale.com/franklin-armory-m4-htf-r3-xtd-ar-rifle-black-5-56nato-16-barrel-auratm-xtd-compensator-installed-bsfiii-trigger,Add To Cart
"Heritage Barkeep Revolver - Black | .22 LR | 3.6"" Barrel | 6rd | Gray Pearl Grips",$149.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-3-6-barrel-6rd-gray-pearl-grips,Add To Cart
"Heritage Rough Rider Revolver - Black | .22 LR | 6.5"" Barrel | 6rd | Altamont Gray Pearl Grips",$134.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-6-5-barrel-6rd-altamont-gray-pearl-grips,Add To Cart
"Heritage Barkeep Revolver - Black | .22 LR | 3.6"" Barrel | 6rd",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-3-6-barrel-6rd,Add To Cart
"SCCY CPX-3 Sub-Compact Pistol - Black | .380 Auto | 3"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-3-sub-compact-pistol-black-380-auto-3-barrel-10rd-no-external-safety,Add To Cart
"FosTech Tech-15 Fighting Patriot AR15 Pistol - Black | 5.56NATO | 7.5"" Barrel | Mach-2 7"" M-LOK Rail | Installed Fostech Echo-II Trigger",$979.99,https://www.2ndamendmentwholesale.com/fostech-tech-15-fighting-patriot-ar15-pistol-black-5-56nato-7-5-barrel-mach-2-7-m-lok-rail-installed-fostech-echo-ii-trigger,Add To Cart
"SCCY DVG-1 Sub-Compact Pistol - Black | 9mm | 3.1"" Barrel | 10rd | No External Safety | Striker Fired",$205.00,https://www.2ndamendmentwholesale.com/sccy-dvg-1-sub-compact-pistol-black-9mm-3-1-barrel-10rd-no-external-safety-striker-fired,Add To Cart
"Rock Island Armory XT22 Standard 1911 Pistol - Black | .22 WMR | 5"" Barrel | 14rd",$429.99,https://www.2ndamendmentwholesale.com/rock-island-armory-xt22-standard-1911-pistol-black-22-wmr-5-barrel-14rd,Add To Cart
"IWI Jericho 941 Full Size Enhanced Pistol - FDE | 9mm | 4.4"" Barrel",$429.00,https://www.2ndamendmentwholesale.com/iwi-jericho-941-full-size-enhanced-pistol-fde-9mm-4-4-barrel,Add To Cart
"Taurus TX 22 Pistol - Black | .22LR | 4"" Barrel | 10rd",$239.99,https://www.2ndamendmentwholesale.com/taurus-txtm-22-pistol-black-22lr-4-barrel-10rd,Add To Cart
"Taurus G3 Full Size Pistol - Stainless | 9mm | 4"" Barrel | 10rd",$249.99,https://www.2ndamendmentwholesale.com/taurus-g3-full-size-pistol-stainless-9mm-4-barrel-10rd,Add To Cart
"Steyr Arms Scout Rifle - Mud | 6.5 Creedmor | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-mud-6-5-creedmor-19-barrel,Add To Cart
"CANIK METE SFx Pistol - Black | 9mm | 5.2"" Barrel | 1 - 20rd & 1 - 18rd Mag | Full Accessory Kit",$449.99,https://www.2ndamendmentwholesale.com/canik-mete-sfx-pistol-black-9mm-5-2-barrel-1-20rd-1-18rd-mag,Add To Cart
"Taurus GX4 Micro-Compact Pistol - Black / Tungsten | 9mm | 3"" Barrel | 11rd",$289.99,https://www.2ndamendmentwholesale.com/taurus-gx4-micro-compact-pistol-black-tungsten-9mm-3-barrel-11rd,Add To Cart
KE Arms KP-15 Polymer Complete AR15 Lower Receiver - FDE | SLT Trigger & Ambidextrous Controls | Integral Buttstock & Pistol Grip,$349.99,https://www.2ndamendmentwholesale.com/ke-arms-kp-15-polymer-complete-ar15-lower-receiver-fde-slt-trigger-ambidextrous-controls-integral-buttstock-pistol-grip,Add To Cart
"FACTORY BLEM - Franklin Armory CA11 CADOJ APPROVED AR PISTOL - Black | 300BLK | 11.5"" Barrel | Detachable 10rd Mag | BLEMISHED, sold As-Is NO RETURNS",$949.99,https://www.2ndamendmentwholesale.com/factory-blem-franklin-armory-ca11tm-cadoj-approved-ar-pistol-black-300blk-11-5-barrel-detachable-10rd-mag-blemished-sold-as-is-no-returns,Pre-Order
"IWI MASADA Optics Ready Pistol - Black | 9mm | 4.6"" Barrel | 17rd",$384.00,https://www.2ndamendmentwholesale.com/iwi-masada-optics-ready-pistol-black-9mm-4-6-barrel-17rd,Add To Cart
"Bula Defense Left Hand M14 Rifle - Walnut | .308 Win | 22"" Barrel","$2,149.99",https://www.2ndamendmentwholesale.com/bula-defense-left-hand-m14-rifle-walnut-308-win-22-barrel,Add To Cart
"Silver Shadow Gilboa M43 Pistol - Black | 7.62x39 | 7.5"" Barrel | 1:10 Twist | Gas Impingement | Stabilizing Brace","$1,230.00",https://www.2ndamendmentwholesale.com/silver-shadow-gilboa-m43-pistol-black-7-62x39-7-5-barrel-1-10-twist-gas-impingement-stabilizing-brace,Add To Cart
"Taurus G3 Full Size Pistol - Black | 9mm | 4"" Barrel | 10rd x 2",$239.99,https://www.2ndamendmentwholesale.com/taurus-g3-full-size-pistol-black-9mm-4-barrel-10rd-x-2,Add To Cart
"Hi-Point 40S&W Pistol - BLK | 4.5"" Barrel | 10rd | TUFF 1 Grip Cover | w/ Hard Case",$159.99,https://www.2ndamendmentwholesale.com/hi-point-40s-w-pistol-blk-4-5-barrel-10rd-tuff-1-grip-cover-w-hard-case,Add To Cart
"Heritage Rough Rider Revolver - Black | .22 LR / .22 WMR | 3.5"" Barrel | 6rd | Altamont White Pearl Bird Head Grips",$149.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-22-wmr-3-5-barrel-6rd-altamont-white-pearl-bird-head-grips,Add To Cart
"SCCY CPX-2 Gen 3 Sub-Compact Pistol - Stainless / Lime Green | 9mm | 3.1"" Barrel | 10rd | No External Safety",$188.00,https://www.2ndamendmentwholesale.com/sccy-cpx-2-gen-3-sub-compact-pistol-stainless-lime-green-9mm-3-1-barrel-10rd-no-external-safety,Add To Cart
"Bersa Thunder 380 Pistol - Black | .380 ACP | 3.5"" Barrel | 8rd",$229.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-pistol-black-380-acp-3-5-barrel-8rd,Add To Cart
"Bersa Thunder 380 Pistol - Black / Nickel | .380 ACP | 3.5"" Barrel | 8rd",$239.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-pistol-black-nickle-380-acp-3-5-barrel-8rd,Add To Cart
"Rock Island Armory M200 Revolver - Black | .38 SPL | 4"" Barrel | 6rd",$209.99,https://www.2ndamendmentwholesale.com/rock-island-armory-m200-revolver-black-38-spl-4-barrel-6rd,Add To Cart
Franklin Armory SE-SSP Forged Stripped Pistol Lower Receiver - Black,$59.99,https://www.2ndamendmentwholesale.com/franklin-armory-se-ssp-forged-stripped-pistol-lower-receiver-black,Add To Cart
"Taurus TX 22 Competition Pistol - Black | .22LR | 5.25"" Barrel (Threaded) | 10rd | Optics Ready | MA Approved",$379.99,https://www.2ndamendmentwholesale.com/taurus-txtm-22-competition-pistol-black-22lr-5-25-barrel-threaded-10rd-optics-ready,Add To Cart
"Bushmaster M4 Patrolman's Flat Top-CA AR15 Rifle - Black | 5.56NATO | 16"" Barrel | M4 Handguard | A2 Flash Hider | M4 Collapsible Stock | Flip-Up Rear Sight | Fixed 10rd Mag | CA Compliant",$788.99,https://www.2ndamendmentwholesale.com/bushmaster-m4-patrolman-s-flat-top-ca-ar15-rifle-black-5-56nato-16-barrel-m4-handguard-a2-flash-hider-m4-collapsible-stock-flip-up-rear-sight-fixed-10rd-mag-ca-compliant,Add To Cart
"Rossi Semi-Auto Rimfire Rifle - Gray | .22 WMR | 21"" Barrel | 10 rd | Polymer Stock",$239.99,https://www.2ndamendmentwholesale.com/rossi-semi-auto-rimfire-rifle-gray-22-wmr-21-barrel-10-rd-polymer-stock,Add To Cart
"Rock Island Armory VR60 Semi-Auto Shotgun - Black | 12ga | 20"" Barrel | 5rd",$339.99,https://www.2ndamendmentwholesale.com/rock-island-armory-vr60-semi-auto-shotgun-black-12ga-20-barrel-5rd,Add To Cart
"CZ P-10 C Pistol - Black | 9mm | 4"" Barrel | 15rd | Optics-Ready | Co-Witness Tritium Sight",$549.99,https://www.2ndamendmentwholesale.com/cz-p-10-c-pistol-black-9mm-4-barrel-15rd-optics-ready-co-witness-tritium-sight,Add To Cart
"Shadow Systems DR920 Combat Pistol - Black | 9mm | 5"" Spiral Fluted Match Barrel (Threaded) | 17rd | Tritium Sights | Optic Cut",$727.20,https://www.2ndamendmentwholesale.com/shadow-systems-dr920-combat-pistol-black-9mm-5-spiral-fluted-match-barrel-threaded-17rd-tritium-sights-optic-cut,Add To Cart
"Bushmaster M4 Patrolman's Flat Top AR15 Rifle - Black | 5.56NATO | 16"" Barrel | M4 Handguard | A2 Flash Hider | M4 Collapsible Stock | Flip-Up Rear Sight",$740.99,https://www.2ndamendmentwholesale.com/bushmaster-m4-patrolman-s-flat-top-ar15-rifle-black-5-56nato,Add To Cart
"Heritage Rough Rider Revolver - Black | .22 LR | 16"" Barrel | 6rd | Cocobolo Wood Grips | Adj. Sights",$159.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-16-barrel-6rd-cocobolo-wood-grips-adj-sights,Add To Cart
"CZ P-09 Pistol - OD Green | 9mm | 4.54"" Barrel | 19rd | Fixed, Three Dot Sights",$529.99,https://www.2ndamendmentwholesale.com/cz-p-09-pistol-od-green-9mm-4-54-barrel-19rd-fixed-three-dot-sights,Add To Cart
"Century Arms VSKA Tactical AK-47 Rifle - Black | 7.62x39 | 16.5"" Barrel | Polymer Stock and Fore-End | A2 Style Flash Hider",$709.99,https://www.2ndamendmentwholesale.com/century-arms-vska-tactical-ak-47-rifle-black-7-62x39-16-5-barrel-polymer-stock-and-fore-end-a2-style-flash-hider,Add To Cart
"CZ P-10 C Pistol - Black | 9mm | 4.02"" Barrel | 10rd",$419.99,https://www.2ndamendmentwholesale.com/cz-p-10-c-pistol-black-9mm-4-02-barrel-10rd,Add To Cart
"Bushmaster QRC AR15 Rifle - Black | 5.56NATO | 16"" Barrel | A2 Handguard | A2 Flash Hider | M4 Collapsible Stock | BFS III Trigger Equipped",$928.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-ar15-rifle-black-5-56nato-16-barrel-a2-handguard-a2-flash-hider-m4-collapsible-stock-bfs-iii-trigger-equipped,Add To Cart
"CZ Redhead Premier O/U Shotgun - Turkish Walnut | 20ga | 26"" Barrel | 3"" Chambering",$859.99,https://www.2ndamendmentwholesale.com/cz-redhead-premier-o-u-shotgun-turkish-walnut-20ga-26-barrel-3-chambering,Add To Cart
"Taurus GX4 Micro-Compact Pistol - Black | 9mm | 3"" Barrel | 10rd",$269.99,https://www.2ndamendmentwholesale.com/taurus-gx4-micro-compact-pistol-black-9mm-3-barrel-10rd,Add To Cart
"Taurus GX4 Micro-Compact Pistol - Black / Troy Coyote Brown| 9mm | 3"" Barrel | 11rd",$289.99,https://www.2ndamendmentwholesale.com/taurus-gx4-micro-compact-pistol-black-troy-coyote-brown-9mm-3-barrel-11rd,Add To Cart
"Taurus G3 Full Size Pistol - Stainless | 9mm | 4"" Barrel | 17rd",$249.99,https://www.2ndamendmentwholesale.com/taurus-g3-full-size-pistol-stainless-9mm-4-barrel-17rd,Add To Cart
"Bersa TPR380 Plus Pistol - Black | .380 ACP | 3.5"" Barrel | 15rd",$284.99,https://www.2ndamendmentwholesale.com/bersa-tpr380-plus-pistol-black-380-acp-3-5-barrel-15rd,Add To Cart
"Century Arms AP5-M Pistol - Black | 9mm | 4.6"" Barrel | 2 x 30rd Mags | Shield SMS2 Optic","$1,699.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-m-pistol-black-9mm-4-6-barrel-2-x-30rd-mags-shield-sms2-optic,Add To Cart
"Steyr Arms Scout Rifle - Black | 6.5 Creedmor | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-black-6-5-creedmor-19-barrel,Add To Cart
"Steyr Arms Scout Rifle - Mud | .223 Remington | 19"" Barrel","$1,473.00",https://www.2ndamendmentwholesale.com/steyr-arms-scout-rifle-mud-223-remington-19-barrel,Add To Cart
"Standard Manufacturing SKO-12 Shorty Semi-Auto Shotgun - Black | 12ga | 18 7/8"" Barrel | 2rd | Forward Vertical Grip Included",$599.99,https://www.2ndamendmentwholesale.com/standard-manufacturing-sko-12-shorty-semi-auto-shotgun-black-12ga-18-7-8-barrel-2rd-forward-vertical-grip-included,Add To Cart
"Rock Island Armory GI Standard FS 1911 Pistol - Black | .45ACP | 5"" Barrel | 8rd",$389.99,https://www.2ndamendmentwholesale.com/rock-island-gi-standard-1911a1-pistol-black-45acp-5-barrel-8rd,Add To Cart
"Century Arms WASR-M AK-47 Rifle - Black | 9mm | 16.25"" Barrel | Polymer Furniture",$709.99,https://www.2ndamendmentwholesale.com/century-arms-wasr-m-ak-47-rifle-black-9mm-16-25-barrel-polymer-furniture,Add To Cart
"Taurus TX 22 Competition SCR Pistol - Black | .22LR | 5.25"" Barrel (Threaded) | 10rd | Optics Ready | TandemKross Compensator",$409.99,https://www.2ndamendmentwholesale.com/taurus-txtm-22-competition-scr-pistol-black-22lr-5-25-barrel-threaded-10rd-optics-ready-tandemkross-compensator,Add To Cart
"Bushmaster QRC Pro-CA AR15 Rifle - Black | 5.56NATO | 16"" Barrel | B5 Handguard, Buttstock & Pistol Grip | A2 Flash Hider | Fixed 10rd Mag | CA Compliant",$740.99,https://www.2ndamendmentwholesale.com/bushmaster-qrc-pro-ca-ar15-rifle-black-5-56nato-16-barrel-b5-handguard-buttstock-pistol-grip-a2-flash-hider-fixed-10rd-mag-ca-compliant,Add To Cart
"Bushmaster Bravo Zulu AR SBR - Black | 5.56NATO | 11.5"" Barrel | 10"" BFI Free Float M-LOK Rail | THRIL Buttstock, Pistol Grip & Mag | Snake Charmer Muzzle Brake","$1,169.99",https://www.2ndamendmentwholesale.com/bushmaster-bravo-zulu-ar-sbr-black-5-56nato-11-5-barrel-10-bfi-free-float-m-lok-rail-thril-buttstock-pistol-grip-mag-snake-charmer-muzzle-brake,Add To Cart
"Heritage Rough Rider Revolver - Black | .22 LR | 16"" Barrel | 6rd | Honor Betsy Ross Grips",$149.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-16-barrel-6rd-honor-betsy-ross-grips,Add To Cart
"CZ Drake O/U Shotgun - Turkish Walnut | .410ga | 28"" Barrel | 3"" Chambering",$619.99,https://www.2ndamendmentwholesale.com/cz-drake-o-u-shotgun-turkish-walnut-410ga-28-barrel-3-chambering,Add To Cart
"CZ Reaper Magnum O/U Shotgun - Camo | 12ga | 26"" Barrel | 3 1/2"" Chambering",$879.99,https://www.2ndamendmentwholesale.com/cz-reaper-magnum-o-u-shotgun-camo-12ga-26-barrel-3-1-2-chambering,Add To Cart
"Polymer 80 PFS9 Pistol - FDE | 9mm | 4"" Barrel | 17rd",$439.99,https://www.2ndamendmentwholesale.com/polymer-80-pfs9-pistol-fde-9mm-4-barrel-17rd,Add To Cart
"CZ P-07 Pistol - Black | 9mm | 3.75"" Barrel | 10rd",$479.99,https://www.2ndamendmentwholesale.com/cz-p-07-pistol-black-9mm-3-75-barrel-10rd,Add To Cart
"Silver Shadow Gilboa Carbine Rifle- Black | 5.56 NATO | 16"" Barrel | 1:7 Twist | Gas Impingement","$1,034.00",https://www.2ndamendmentwholesale.com/silver-shadow-gilboa-carbine-rifle-black-5-56-nato-16-barrel-1-7-twist-gas-impingement,Add To Cart
"Century Arms WASR-10 AK-47 Rifle - Black | 7.62x39 | 16.25"" Barrel | Polymer Furniture",$799.99,https://www.2ndamendmentwholesale.com/century-arms-wasr-10-ak-47-rifle-black-7-62x39-16-25-barrel-polymer-furniture,Add To Cart
"Bushmaster 450 Bravo Zulu AR Rifle - Black | .450 Bushmaster | 16"" barrel | 14"" BFI Free Float M-LOK Rail | THRiL Buttstock & Pistol Grip | Snake Charmer Muzzle Brake | DM2S 2 Stage Trigger","$1,013.99",https://www.2ndamendmentwholesale.com/bushmaster-450-bravo-zulu-ar-rifle-black-450-bushmaster,Add To Cart
"Heritage Barkeep Revolver - Black | .22 LR | 2.68"" Barrel | 6rd | Poly Grips",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-2-68-barrel-6rd-poly-grips,Add To Cart
"Heritage Rough Rider Revolver - Black | .22 LR / .22 WMR | 4.75"" Barrel | 6rd | Altamont Black Pearl Bird Head Grips",$149.99,https://www.2ndamendmentwholesale.com/heritage-rough-rider-revolver-black-22-lr-22-wmr-4-75-barrel-6rd-altamont-black-pearl-bird-head-grips,Add To Cart
"Bersa Thunder 380 Pistol - Duo-Tone | .380 ACP | 3.5"" Barrel | 8rd",$229.99,https://www.2ndamendmentwholesale.com/bersa-thunder-380-pistol-duo-tone-380-acp-3-5-barrel-8rd,Add To Cart
"CZ P-09 Pistol - Black | 9mm | 4.54"" Barrel | 10rd",$499.99,https://www.2ndamendmentwholesale.com/cz-p-09-pistol-black-9mm-4-54-barrel-10rd,Add To Cart
"Century Arms AP5-M Pistol - Black | 9mm | 4.6"" Barrel | 2 x 30rd Mags","$1,599.99",https://www.2ndamendmentwholesale.com/century-arms-ap5-m-pistol-black-9mm-4-6-barrel-2-x-30rd-mags,Add To Cart
"Bushmaster 450 Bushmaster AR Rifle - Black | .450 Bushmaster | 20"" barrel | 14"" BFI Free Float M-LOK Rail | A2 Stock | Snake Charmer Muzzle Brake | DM2S 2 Stage Trigger","$1,037.99",https://www.2ndamendmentwholesale.com/bushmaster-450-bushmaster-ar-rifle-black-450-bushmaster-20-barrel-14-bfi-free-float-m-lok-rail-a2-stock-snake-charmer-muzzle-brake-dm2s-2-stage-trigger,Add To Cart
"Heritage Barkeep Revolver - Black | .22 LR | 3.6"" Barrel | 6rd | Poly Grips",$119.99,https://www.2ndamendmentwholesale.com/heritage-barkeep-revolver-black-22-lr-3-6-barrel-6rd-poly-grips,Add To Cart
"FM FM9 Billet AR15 Pistol - Black | 9mm | 8.5"" Barrel | Side Charging Handle | MFT Brace| Mag NOT Included",$549.99,https://www.2ndamendmentwholesale.com/fm-fm9-billet-ar15-pistol-black-9mm-8-5-barrel-side-charging-handle-mft-brace,Out of stock
"FACTORY BLEM - Franklin Armory BFSIII Equipped PISTOL Complete AR15 Pistol Lower Receiver - Black | Installed BSFIII Trigger | SBM4 Brace | BLEMISHED, sold As-Is NO RETURNS",$399.99,https://www.2ndamendmentwholesale.com/factory-blem-franklin-armory-bfsiii-equipped-pistol-complete-ar15-pistol-lower-receiver-black-installed-bsfiii-trigger-sbm4-brace-blemished-sold-as-is-no-returns,Out of stock
"Battle Arms Development Forged WORKHORSE DEFENSE AR Pistol - Combat Grey | 5.56NATO | 10.5"" Barrel | 9.5"" M-LOK Free-Float Rail | Ambi Charging Handle | Nickel Teflon Trigger | SBA3 Arm Brace","$1,049.99",https://www.2ndamendmentwholesale.com/battle-arms-development-forged-workhorse-defense-ar-pistol-combat-grey-5-56-nato-10-5-barrel-9-5-m-lok-free-float-rail-ambi-charging-handle-nickel-teflon-trigger-sba3-arm-brace,Out of stock
"ATI GSG FIREFLY Pistol - Black | .22LR | 4.9"" Threaded Barrel",$209.99,https://www.2ndamendmentwholesale.com/ati-gsg-firefly-pistol-black-22lr-4-9-threaded-barrel-20,Out of stock
"Anderson AM-15 Forged AR Rifle - Black | 5.56NATO | 16"" Barrel | 10"" M-LOK Rail | Magpul MOE Buttstock",$699.99,https://www.2ndamendmentwholesale.com/anderson-complete-ar-rifle-assembly-black-5-56-nato-16-barrel-m-lok,Out of stock
"American Tactical AR15 Milsport Ria P3P | 16' barrel | 13"" keymod rail | 1:8 twist | 30rd",$599.99,https://www.2ndamendmentwholesale.com/american-tactical-ar15-milsport-ria-p3p-16-barrel-13-keymod-rail-1-8-twist-30rd,Out of stock
"Radical Firearms Forged AR15 Rifle - Black | 5.56NATO | 16"" Barrel | 15"" Free Float M-LOK Rail | MFT Buttstock",$699.99,https://www.2ndamendmentwholesale.com/radical-firearms-forged-ar15-rifle-black-5-56nato-16-barrel-15-free-float-m-lok-rail-mft-buttstock,Out of stock
